Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,LOCATION,LAT,LON,Year,Month,Day,DayOfWeek,Hour,Quarter,IsWeekend,TimeHour,TimeMinute,TimeOfDay
547,200706789,02/24/2020 12:00:00 AM,01/24/2020 12:00:00 AM,1,7,Wilshire,753,2,354,THEFT OF IDENTITY,0930 1822,30,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,1000 S  OGDEN                        DR,34.0574,-118.3619,2020.0,1.0,24.0,4.0,0.0,1.0,0,0,1,Night
548,200814291,09/20/2020 12:00:00 AM,09/20/2020 12:00:00 AM,130,8,West LA,802,2,624,BATTERY - SIMPLE ASSAULT,0400 0401 0446,25,F,W,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,624,,,1300    MARINETTE                    RD,34.054,-118.5191,2020.0,9.0,20.0,6.0,0.0,3.0,1,1,30,Night
549,201206297,02-02-2020 00:00,01/31/2020 12:00:00 AM,2000,12,77th Street,1259,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,7600 S  CENTRAL                      AV,33.9711,-118.2629,2020.0,1.0,31.0,4.0,0.0,1.0,0,20,0,Evening
550,200507569,03/24/2020 12:00:00 AM,03/17/2020 12:00:00 AM,2200,5,Harbor,524,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,1822 0906 0446 0342 0416 0417 0421 1218,34,M,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,930,,,700    KING                         AV,33.7778,-118.2753,2020.0,3.0,17.0,1.0,0.0,1.0,0,22,0,Evening
551,200517068,11/23/2020 12:00:00 AM,11/23/2020 12:00:00 AM,1100,5,Harbor,526,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1202 1300,60,F,H,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,ANAHEIM,33.7798,-118.2651,2020.0,11.0,23.0,0.0,0.0,4.0,0,11,0,Morning
552,201115225,10/29/2020 12:00:00 AM,10/29/2020 12:00:00 AM,530,11,Northeast,1177,1,510,VEHICLE - STOLEN,,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,510,,,2200 N  FIGUEROA                     ST,34.0884,-118.2258,2020.0,10.0,29.0,3.0,0.0,4.0,0,5,30,Night
554,200912584,07/20/2020 12:00:00 AM,07/20/2020 12:00:00 AM,1445,9,Van Nuys,935,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1300 0447 2004 1310 1822,46,M,W,101,STREET,212.0,BOTTLE,IC,Invest Cont,230,,,VICTORY                      BL,34.1867,-118.4443,2020.0,7.0,20.0,0.0,0.0,3.0,0,14,45,Afternoon
555,200517191,11/28/2020 12:00:00 AM,11/28/2020 12:00:00 AM,1500,5,Harbor,511,1,815,SEXUAL PENETRATION W/FOREIGN OBJECT,0503 0515 0556 0522 0913,34,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,815,,,1600    256TH                        ST,33.7915,-118.3043,2020.0,11.0,28.0,5.0,0.0,4.0,1,15,0,Afternoon
559,201112958,08/27/2020 12:00:00 AM,08/22/2020 12:00:00 AM,1600,11,Northeast,1151,1,210,ROBBERY,0400 0416 0344 2034,61,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210,,,4800 W  HOLLYWOOD                    BL,34.1018,-118.2953,2020.0,8.0,22.0,5.0,0.0,3.0,1,16,0,Afternoon
565,200716533,11/30/2020 12:00:00 AM,11/26/2020 12:00:00 AM,1130,7,Wilshire,745,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,42,M,H,101,STREET,,,IC,Invest Cont,740,,,SAN VICENTE                  BL,34.0527,-118.3509,2020.0,11.0,26.0,3.0,0.0,4.0,0,11,30,Morning
566,200908411,04/13/2020 12:00:00 AM,04/13/2020 12:00:00 AM,1320,9,Van Nuys,971,1,310,BURGLARY,1606 0314 1402 2004,63,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,310,998.0,,14900    VENTURA                      BL,34.1564,-118.463,2020.0,4.0,13.0,0.0,0.0,2.0,0,13,20,Afternoon
567,200407318,03/27/2020 12:00:00 AM,03/27/2020 12:00:00 AM,315,4,Hollenbeck,422,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",329,40,M,O,203,OTHER BUSINESS,,,IC,Invest Cont,740,,,2600 N  BROADWAY,34.0736,-118.2156,2020.0,3.0,27.0,4.0,0.0,1.0,0,3,15,Night
569,200216757,10/27/2020 12:00:00 AM,10/21/2020 12:00:00 AM,600,2,Rampart,261,2,354,THEFT OF IDENTITY,0100 0930 0928,56,M,K,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354,,,700 S  CORONADO                     ST,34.0584,-118.2824,2020.0,10.0,21.0,2.0,0.0,4.0,0,6,0,Night
572,201214933,06/18/2020 12:00:00 AM,06/18/2020 12:00:00 AM,100,12,77th Street,1255,1,210,ROBBERY,0344 0342 1822 0355 0908,24,M,H,101,STREET,102.0,HAND GUN,IC,Invest Cont,210,,,1300 W  78TH                         ST,33.9694,-118.2981,2020.0,6.0,18.0,3.0,0.0,2.0,0,1,0,Night
574,200410977,07/20/2020 12:00:00 AM,07/13/2020 12:00:00 AM,1330,4,Hollenbeck,463,1,310,BURGLARY,0344 0329 1602,0,M,W,704,ELEMENTARY SCHOOL,,,IC,Invest Cont,310,,,1900 E  2ND                          ST,34.045,-118.2165,2020.0,7.0,13.0,0.0,0.0,3.0,0,13,30,Afternoon
575,200710724,06/19/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1330,7,Wilshire,705,1,310,BURGLARY,0344 1606,54,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,600 N  ALTA VISTA                   BL,34.0819,-118.3474,2020.0,5.0,23.0,5.0,0.0,2.0,1,13,30,Afternoon
577,200120169,10/28/2020 12:00:00 AM,10/27/2020 12:00:00 AM,1600,1,Central,153,1,310,BURGLARY,0344 0329 0397 1602 1607 1822 1414,32,M,W,118,CONSTRUCTION SITE,,,IC,Invest Cont,310,,,600 S  BROADWAY,34.0459,-118.2526,2020.0,10.0,27.0,1.0,0.0,4.0,0,16,0,Afternoon
578,200515535,10/20/2020 12:00:00 AM,10/20/2020 12:00:00 AM,1007,5,Harbor,564,1,510,VEHICLE - STOLEN,,0,Unknown,,108,PARKING LOT,,,AA,Adult Arrest,510,,,200 W  6TH                          ST,33.7387,-118.2814,2020.0,10.0,20.0,1.0,0.0,4.0,0,10,7,Morning
580,201013600,09/30/2020 12:00:00 AM,09/28/2020 12:00:00 AM,1900,10,West Valley,1025,2,627,CHILD ABUSE (PHYSICAL) - SIMPLE ASSAULT,0913 0553 0552 0400 0416 0417 1420,9,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,627,,,18300    VANOWEN                      ST,34.1975,-118.5273,2020.0,9.0,28.0,0.0,0.0,3.0,0,19,0,Evening
584,200709574,05/23/2020 12:00:00 AM,05/23/2020 12:00:00 AM,1920,7,Wilshire,732,1,210,ROBBERY,0945 0344 0421 2004,0,M,O,203,OTHER BUSINESS,511.0,VERBAL THREAT,AA,Adult Arrest,210,,,6100    WILSHIRE                     BL,34.0665,-118.3662,2020.0,5.0,23.0,5.0,0.0,2.0,1,19,20,Evening
587,200205402,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1600,2,Rampart,261,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1606 0344 0352 0377 1202,65,M,H,108,PARKING LOT,,,IC,Invest Cont,331,,,2400    JAMES M WOOD                 BL,34.0567,-118.2815,2020.0,1.0,16.0,3.0,0.0,1.0,0,16,0,Afternoon
588,201209121,03/14/2020 12:00:00 AM,03/13/2020 12:00:00 AM,2100,12,77th Street,1267,1,330,BURGLARY FROM VEHICLE,1307 1609 1822 0344 0329 1300,22,M,B,101,STREET,,,IC,Invest Cont,330,,,900 W  85TH                         ST,33.9613,-118.2893,2020.0,3.0,13.0,4.0,0.0,1.0,0,21,0,Evening
589,201215423,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1000,12,77th Street,1215,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1823 1276 2047 0416 0338 0340 2038 0329 0913,21,F,B,518,TRANSITIONAL HOUSING/HALFWAY HOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626,,,1200 W  56TH                         ST,33.9915,-118.2959,2020.0,6.0,26.0,4.0,0.0,2.0,0,10,0,Morning
590,200804730,01/17/2020 12:00:00 AM,01/16/2020 12:00:00 AM,1900,8,West LA,835,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385 1822,31,M,W,101,STREET,,,IC,Invest Cont,331,,,LA GRANGE,34.0472,-118.4333,2020.0,1.0,16.0,3.0,0.0,1.0,0,19,0,Evening
592,200618640,11/30/2020 12:00:00 AM,11/27/2020 12:00:00 AM,1900,6,Hollywood,663,1,210,ROBBERY,0400 0344 1300 1822,20,M,B,401,MINI-MART,102.0,HAND GUN,IC,Invest Cont,210,,,6700    SANTA MONICA                 BL,34.0907,-118.3368,2020.0,11.0,27.0,4.0,0.0,4.0,0,19,0,Evening
593,201014895,11-09-2020 00:00,10/30/2020 12:00:00 AM,1145,10,West Valley,1021,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0344 1300,44,M,C,101,STREET,,,IC,Invest Cont,331,,,19600    BASSETT                      ST,34.196,-118.56,2020.0,10.0,30.0,4.0,0.0,4.0,0,11,45,Morning
595,201015594,11/30/2020 12:00:00 AM,11/30/2020 12:00:00 AM,1300,10,West Valley,1077,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1300 0377 0344 1606 1822,23,F,O,108,PARKING LOT,,,IC,Invest Cont,331,,,17100    VENTURA                      BL,34.1602,-118.5054,2020.0,11.0,30.0,0.0,0.0,4.0,0,13,0,Afternoon
598,201308570,03/23/2020 12:00:00 AM,03/22/2020 12:00:00 AM,2000,13,Newton,1333,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,2700    TRINITY                      ST,34.0216,-118.2638,2020.0,3.0,22.0,6.0,0.0,1.0,1,20,0,Evening
599,200210793,05/29/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1230,2,Rampart,266,1,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0913 1814 1813 0356 0444 0416 0334 0446 0419 2000,24,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,236,,,800    BEACON                       AV,34.0521,-118.2738,2020.0,5.0,28.0,3.0,0.0,2.0,0,12,30,Morning
603,200110957,04/24/2020 12:00:00 AM,04/24/2020 12:00:00 AM,255,1,Central,119,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0910 0344 1822,0,X,X,834,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,341,,,800 N  ALAMEDA                      ST,34.0563,-118.2374,2020.0,4.0,24.0,4.0,0.0,2.0,0,2,55,Night
604,200116609,08/18/2020 12:00:00 AM,08/18/2020 12:00:00 AM,1800,1,Central,166,2,624,BATTERY - SIMPLE ASSAULT,0416 1822 1218 2003,58,F,B,102,SIDEWALK,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,624,,,600 S  SAN PEDRO                    ST,34.0421,-118.2469,2020.0,8.0,18.0,1.0,0.0,3.0,0,18,0,Afternoon
605,200312028,05/29/2020 12:00:00 AM,05/29/2020 12:00:00 AM,125,3,Southwest,312,1,251,SHOTS FIRED AT INHABITED DWELLING,0329 1202 1822,60,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",102.0,HAND GUN,IC,Invest Cont,251,,,2900 S  REDONDO                      BL,34.0271,-118.3585,2020.0,5.0,29.0,4.0,0.0,2.0,0,1,25,Night
607,200208387,03/31/2020 12:00:00 AM,03/30/2020 12:00:00 AM,1900,2,Rampart,261,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,700 S  CARONDELET                   ST,34.0584,-118.281,2020.0,3.0,30.0,0.0,0.0,1.0,0,19,0,Evening
612,200405697,02/13/2020 12:00:00 AM,02/13/2020 12:00:00 AM,2300,4,Hollenbeck,461,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1100 1407 0329,0,F,H,101,STREET,,,IC,Invest Cont,740,998.0,,300 S  PECAN                        ST,34.0453,-118.2218,2020.0,2.0,13.0,3.0,0.0,1.0,0,23,0,Evening
614,201226495,12/16/2020 12:00:00 AM,12/15/2020 12:00:00 AM,2200,12,77th Street,1211,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,5400    BRYNHURST                    AV,33.9909,-118.3333,2020.0,12.0,15.0,1.0,0.0,4.0,0,22,0,Evening
615,200412026,08/22/2020 12:00:00 AM,08/21/2020 12:00:00 AM,1850,4,Hollenbeck,468,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329 0311,41,F,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,745,,,100 S  CONCORD                      ST,34.0375,-118.1969,2020.0,8.0,21.0,4.0,0.0,3.0,0,18,50,Afternoon
616,200910314,05/30/2020 12:00:00 AM,05/29/2020 12:00:00 AM,2215,9,Van Nuys,914,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,25,F,H,108,PARKING LOT,,,AO,Adult Other,740,,,14900    VANOWEN                      ST,34.1976,-118.4574,2020.0,5.0,29.0,4.0,0.0,2.0,0,22,15,Evening
617,201213261,05/16/2020 12:00:00 AM,05/16/2020 12:00:00 AM,1800,12,77th Street,1205,2,922,CHILD STEALING,913,41,M,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,922,,,4800 S  BUDLONG                      AV,33.9992,-118.2959,2020.0,5.0,16.0,5.0,0.0,2.0,1,18,0,Afternoon
618,200508408,04/18/2020 12:00:00 AM,04/18/2020 12:00:00 AM,1200,5,Harbor,528,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,420,,,1200    BLINN                        AV,33.7876,-118.2452,2020.0,4.0,18.0,5.0,0.0,2.0,1,12,0,Morning
619,200517938,12/18/2020 12:00:00 AM,12/18/2020 12:00:00 AM,342,5,Harbor,501,1,310,BURGLARY,0344 0358 1402 1602 0397,0,X,X,221,PUBLIC STORAGE,,,IC,Invest Cont,310,,,600 W  184TH                        ST,33.8684,-118.2842,2020.0,12.0,18.0,4.0,0.0,4.0,0,3,42,Night
621,200704920,01/14/2020 12:00:00 AM,01/14/2020 12:00:00 AM,2130,7,Wilshire,723,1,330,BURGLARY FROM VEHICLE,1300 1822 1609 0344,26,F,W,101,STREET,,,IC,Invest Cont,330,,,3RD                          ST,34.0719,-118.3637,2020.0,1.0,14.0,1.0,0.0,1.0,0,21,30,Evening
622,201224479,11/15/2020 12:00:00 AM,11/15/2020 12:00:00 AM,200,12,77th Street,1208,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0443 0319 0334 0302 1309,47,M,B,101,STREET,109.0,SEMI-AUTOMATIC PISTOL,AO,Adult Other,230,,,HOOVER                       ST,33.9996,-118.2871,2020.0,11.0,15.0,6.0,0.0,4.0,1,2,0,Night
626,200710521,06/15/2020 12:00:00 AM,05/30/2020 12:00:00 AM,1420,7,Wilshire,723,2,623,BATTERY POLICE (SIMPLE),0917 0416 1822 0209 1212 0447,0,M,X,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,623,,,3RD                          ST,34.0719,-118.3614,2020.0,5.0,30.0,5.0,0.0,2.0,1,14,20,Afternoon
627,201207530,02/20/2020 12:00:00 AM,02/20/2020 12:00:00 AM,1620,12,77th Street,1266,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0910 0344 0216 1822 1258 0346 2049 2051,17,F,H,801,MTA BUS,,,IC,Invest Cont,341,,,FIGUEROA,33.9679,-118.2827,2020.0,2.0,20.0,3.0,0.0,1.0,0,16,20,Afternoon
628,201305498,01/27/2020 12:00:00 AM,01/27/2020 12:00:00 AM,1000,13,Newton,1365,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0448 1309 1813 1243,28,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,HOOPER                       ST,34.0002,-118.2521,2020.0,1.0,27.0,0.0,0.0,1.0,0,10,0,Morning
632,200711079,06/30/2020 12:00:00 AM,06/29/2020 12:00:00 AM,1550,7,Wilshire,769,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0433 1912 2000 1814,26,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,AA,Adult Arrest,930,,,1500    4TH                          AV,34.0436,-118.3213,2020.0,6.0,29.0,0.0,0.0,2.0,0,15,50,Afternoon
634,200606525,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,937,6,Hollywood,647,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0444,32,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,1500 N  EL CENTRO                    AV,34.098,-118.3237,2020.0,2.0,19.0,2.0,0.0,1.0,0,9,37,Morning
635,200909957,05/21/2020 12:00:00 AM,05/15/2020 12:00:00 AM,2205,9,Van Nuys,989,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0344 1822,26,F,W,101,STREET,,,IC,Invest Cont,420,,,4300    VENTURA CANYON               AV,34.1478,-118.4296,2020.0,5.0,15.0,4.0,0.0,2.0,0,22,5,Evening
637,201218738,07/21/2020 12:00:00 AM,07/21/2020 12:00:00 AM,1750,12,77th Street,1251,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",,59,F,B,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,956,,,3100 W  78TH                         ST,33.9691,-118.3265,2020.0,7.0,21.0,1.0,0.0,3.0,0,17,50,Afternoon
638,200808741,04/27/2020 12:00:00 AM,04/26/2020 12:00:00 AM,1900,8,West LA,826,1,510,VEHICLE - STOLEN,,0,Unknown,,104,DRIVEWAY,,,IC,Invest Cont,510,,,100 S  WESTGATE                     AV,34.0629,-118.4728,2020.0,4.0,26.0,6.0,0.0,2.0,1,19,0,Evening
639,200710996,06/26/2020 12:00:00 AM,06/26/2020 12:00:00 AM,1315,7,Wilshire,705,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,421,30,F,W,210,RESTAURANT/FAST FOOD,511.0,VERBAL THREAT,AO,Adult Other,930,,,7200 W  MELROSE                      AV,34.0835,-118.3462,2020.0,6.0,26.0,4.0,0.0,2.0,0,13,15,Afternoon
640,201115112,10/26/2020 12:00:00 AM,10/24/2020 12:00:00 AM,1800,11,Northeast,1173,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,2100    ALLESANDRO                   ST,34.0924,-118.2568,2020.0,10.0,24.0,5.0,0.0,4.0,1,18,0,Afternoon
641,201108692,04/24/2020 12:00:00 AM,04/22/2020 12:00:00 AM,1500,11,Northeast,1101,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0446 0400 1601 2004 1218 0432 1814,40,F,W,109,PARK/PLAYGROUND,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626,,,5100    ZOO                          DR,34.1534,-118.3097,2020.0,4.0,22.0,2.0,0.0,2.0,0,15,0,Afternoon
643,201107660,03/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,910,11,Northeast,1181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0394 0344,35,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,1300 N  BENTON                       WY,34.082,-118.2694,2020.0,2.0,24.0,0.0,0.0,1.0,0,9,10,Morning
645,200500566,02/24/2020 12:00:00 AM,02/24/2020 12:00:00 AM,330,5,Harbor,565,1,761,BRANDISH WEAPON,0443 1822 0319 0334 0416 1402 2004,35,M,W,108,PARKING LOT,304.0,CLUB/BAT,AO,Adult Other,761,998.0,,800 W  9TH                          ST,33.7361,-118.2946,2020.0,2.0,24.0,0.0,0.0,1.0,0,3,30,Night
647,200411904,08/19/2020 12:00:00 AM,08/19/2020 12:00:00 AM,1345,4,Hollenbeck,477,2,624,BATTERY - SIMPLE ASSAULT,446,43,M,H,103,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,624,,,2900    WHITTIER                     BL,34.0317,-118.2097,2020.0,8.0,19.0,2.0,0.0,3.0,0,13,45,Afternoon
648,200815772,10/27/2020 12:00:00 AM,10/25/2020 12:00:00 AM,1930,8,West LA,855,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,Unknown,,101,STREET,,,IC,Invest Cont,420,,,1400    VETERAN                      AV,34.0517,-118.442,2020.0,10.0,25.0,6.0,0.0,4.0,1,19,30,Evening
649,201006193,02/19/2020 12:00:00 AM,02/19/2020 12:00:00 AM,745,10,West Valley,1063,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 0361,23,F,H,102,SIDEWALK,,,AO,Adult Other,901,,,18500    CLARK                        ST,34.1704,-118.536,2020.0,2.0,19.0,2.0,0.0,1.0,0,7,45,Morning
652,201006630,02/29/2020 12:00:00 AM,02/28/2020 12:00:00 AM,2340,10,West Valley,1039,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1420,0,M,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,15900    VANOWEN                      ST,34.1939,-118.4793,2020.0,2.0,28.0,4.0,0.0,1.0,0,23,40,Evening
653,201211594,04/26/2020 12:00:00 AM,04/24/2020 12:00:00 AM,1820,12,77th Street,1242,1,510,VEHICLE - STOLEN,,0,Unknown,,101,STREET,,,IC,Invest Cont,510,,,6000    ARLINGTON                    AV,33.9855,-118.3186,2020.0,4.0,24.0,4.0,0.0,2.0,0,18,20,Afternoon
655,200915687,10-08-2020 00:00,09/28/2020 12:00:00 AM,1900,9,Van Nuys,931,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 0385,34,F,W,101,STREET,,,IC,Invest Cont,331,,,FIRMAMENT                    AV,34.1866,-118.4719,2020.0,9.0,28.0,0.0,0.0,3.0,0,19,0,Evening
657,200111713,05/14/2020 12:00:00 AM,05/13/2020 12:00:00 AM,1400,1,Central,165,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1402 0344 0397 1602 1822,56,M,H,214,"BUS DEPOT/TERMINAL, OTHER THAN MTA",,,IC,Invest Cont,341,998.0,,200 E  6TH                          ST,34.0446,-118.249,2020.0,5.0,13.0,2.0,0.0,2.0,0,14,0,Afternoon
658,201106617,02/28/2020 12:00:00 AM,02/28/2020 12:00:00 AM,1,11,Northeast,1186,1,310,BURGLARY,0344 1402 1419 1407,0,X,X,726,POLICE FACILITY,,,IC,Invest Cont,310,998.0,,1800    ACADEMY                      DR,34.0807,-118.2425,2020.0,2.0,28.0,4.0,0.0,1.0,0,0,1,Night
659,200510041,05/28/2020 12:00:00 AM,05/28/2020 12:00:00 AM,1530,5,Harbor,528,1,510,VEHICLE - STOLEN,,0,Unknown,,108,PARKING LOT,,,IC,Invest Cont,510,,,1200    BLINN                        AV,33.7876,-118.2452,2020.0,5.0,28.0,3.0,0.0,2.0,0,15,30,Afternoon
660,201217288,07/27/2020 12:00:00 AM,07/20/2020 12:00:00 AM,800,12,77th Street,1252,1,330,BURGLARY FROM VEHICLE,1822 0385,0,X,X,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,330,,,2600 W  74TH                         ST,33.9728,-118.3243,2020.0,7.0,20.0,0.0,0.0,3.0,0,8,0,Morning
661,201207841,02/25/2020 12:00:00 AM,02/25/2020 12:00:00 AM,1200,12,77th Street,1243,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0400 0416 1822,58,F,B,101,STREET,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,230,,,6300 S  WESTERN                      AV,33.982,-118.3089,2020.0,2.0,25.0,1.0,0.0,1.0,0,12,0,Morning
667,201112056,07/31/2020 12:00:00 AM,07/31/2020 12:00:00 AM,1250,11,Northeast,1149,1,210,ROBBERY,0344 1309 1313 2033,25,M,H,108,PARKING LOT,304.0,CLUB/BAT,IC,Invest Cont,210,,,5600 N  FIGUEROA                     ST,34.109,-118.194,2020.0,7.0,31.0,4.0,0.0,3.0,0,12,50,Morning
670,200400694,03/26/2020 12:00:00 AM,03/26/2020 12:00:00 AM,1435,4,Hollenbeck,422,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0906 0302 1309 0334 1100 1407 1822,23,M,H,102,SIDEWALK,102.0,HAND GUN,IC,Invest Cont,230,998.0,,2200    THOMAS                       ST,34.0707,-118.2103,2020.0,3.0,26.0,3.0,0.0,1.0,0,14,35,Afternoon
674,201215860,07-01-2020 00:00,06/27/2020 12:00:00 AM,1900,12,77th Street,1215,2,850,INDECENT EXPOSURE,1251 1258 0361 0500 0529,10,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,850,,,5700 S  NORMANDIE                    AV,33.9909,-118.3002,2020.0,6.0,27.0,5.0,0.0,2.0,1,19,0,Evening
675,200117954,09/14/2020 12:00:00 AM,09/14/2020 12:00:00 AM,1245,1,Central,163,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0443 0344,25,M,H,203,OTHER BUSINESS,,,IC,Invest Cont,442,,,700 S  BROADWAY,34.0444,-118.2541,2020.0,9.0,14.0,0.0,0.0,3.0,0,12,45,Morning
677,200306830,02/16/2020 12:00:00 AM,02/16/2020 12:00:00 AM,1800,3,Southwest,396,1,310,BURGLARY,0344 0321 1606,25,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310,,,800 W  41ST                         ST,34.0092,-118.2872,2020.0,2.0,16.0,6.0,0.0,1.0,1,18,0,Afternoon
